Column1,title,author,content,price,grade,genre
1997,퇴근 후에 만나요 1,로즈빈 저        ,연인의 미래에 짐이 되지 않기 위해 말없이 떠난 여자영문도 모른 채 사랑하는 연인을 떠나보낸 남자3년 후 웨딩드레스를 입은 그녀를 다시 만났다누적 조회수 1600만2019 네이버웹소설 최고의 화제작 퇴근 후에 만나요스페인에서 우연히 만나 행복한 사랑을 나누었던 채원과 성준은 채원의 갑작스러운 한국행으로 3년 전에 헤어졌다 사랑하는 사람의 미래에 짐이 되지 않기 위해 자신의 사정을 말하지 않고 일방적으로 이별을 통보한 채원 그런 채원 때문에 영문도 모르고 실연의 아픔을 겪은 성준 그렇게 3년이 지난 어느 날 성준은 웨딩드레스를 입은 채원을 보고 다시 한번 상처를 받는다주인공인 채원과 성준을 비롯해 이 소설에 등장하는 남녀는 오해 때문에 각자의 상황과 서로 다른 처지 때문에 이루어질 수 없을 것만 같다 그들은 자신이 아닌 상대를 위해 자신의 마음을 숨긴 채 상대를 속이거나 밀어내려 애쓰지만 그럴수록 감출 수 없는 사랑을 더욱 확실히 확인하게 된다 그리고 그런 마음이 결국 그들 사이를 가로막고 있던 오해와 어려움을 이겨낼 수 있게 한다 소설 속 이런 과정들을 표현하는 데 있어 작가는 과하거나 작위적인 부분이 단 하나도 없이 자연스러운 상황과 주옥같은 대사 감각적인 문장으로 단숨에 독자들을 몰입하게 한다 거기에 작가 특유의 따뜻한 감성이 어우러져 더욱더 깊은 여운을 남긴다                    ,13500,9.3,7
1998,백연화 세트,변주애 저        ,집안에 쌍생아가 태어나면 그 집안은 저주를 받아 종국에는 파멸하고 만다한 사람의 입에서 시작된 예언몇백 년이 지날 동안 이어지며 많은 이들의 목숨을 앗아 갔다절대적인 그 예언이 왕실을 강타하고같은 태에서 두 개의 울음소리가 들리니버림받은 사람과 선택받은 사람의 운명이 갈린다그리고 그런 이를 구해 준 한 명의 귀인곤란하네요 누군가를 먹여 살려야 하는 건 처음인데십칠 년이 지난 후 같은 얼굴을 한 이들이 마주하고 영원히 움직이지 않으리라 생각한 운명이 흘러가기 시작한다                    ,18000,,7
1999,다정한 그대를 지키는 방법 4,마약젤리 저        ,카카오페이지 100만의 선택밀리언페이지 작품정말 과거로 돌아온 걸까 모든 것이 기억과 같긴 했다그녀가 입고 있는 흰 웨딩드레스 풍성한 수국 부케 신부 대기실 벽에 걸린 액자까지급히 소매를 걷고 자신의 팔 안쪽을 살피던 레티샤가 숨을 멈추었다손목 안쪽의 붉은 상흔 결혼식 이틀 전 어머니가 만든 것이었다자신을 증오하는 남자와는 절대 결혼할 수 없다는 딸에게 어머니는 뜨거운 찻물을 부었다상처를 내려다보는 그녀의 눈에선 기쁨의 눈물이 흘렀다신이시여 감사합니다그녀는 무릎을 꿇고 신께 기도를 올렸다그 사람을 살릴 수 있는 기회를 주셔서 감사합니다다시 주어진 생애 오직 다정한 그대를 지키기 위한 선택서서히 드러나는 진실의 파도 속 그들을 기다리는 결말은 무엇일까                    ,10800,8,7
2000,노란 꽃 사랑,윤혜인 저        ,날 좋아하는 건 네 마음이지 단지 내게 부담은 되지 마열여덟 살 그날의 고백은 금화에게 인생 목표와 같았다가족이되 가족이 아닌 아버지그분이 뿌려 놓은 죄로 목숨을 잃은 유일의 어머니금화는 첫사랑인 유일과 그의 어머니 미영을 위해제 영혼까지도 바치기로 결심했었다하지만 유일에게는 한낱 원수의 딸일 뿐금화의 진심은 차가운 복수 앞에 짓밟히고 으깨어진다몸도 마음도 진심까지도솔직한 진심 그거 나한테 팔려고 했던 거 아니었나판 거 아니에요봐 당신을 누가 만들었는지아프다 그의 말이그래서 알 수 없었다심장을 저밀 듯 아픈 그 말이 그가 내뱉는 고백의 말임을그의 아픔이 삼켜 버린 사랑의 언어임을나를 보고 나만 봐                    ,8100,,7
2001,사주팔자 2,서자영 저        ,별안간 아씨를 잇는 최고의 역사 로맨스TV 드라마 웹툰 동시 계약모든 것은 사주팔자에서 시작되었다나라를 말아먹을 폭군의 사주 이운남편을 잡아먹고 집안을 무너뜨릴 팔자 해명최악의 사주팔자로 태어난 두 남녀의기묘하고 기막힌 궁합 로맨스                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,11700,10,7
2002,사주팔자 1,서자영 저        ,별안간 아씨를 잇는 최고의 역사 로맨스TV 드라마 웹툰 동시 계약모든 것은 사주팔자에서 시작되었다나라를 말아먹을 폭군의 사주 이운남편을 잡아먹고 집안을 무너뜨릴 팔자 해명최악의 사주팔자로 태어난 두 남녀의기묘하고 기막힌 궁합 로맨스                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,11700,10,7
2003,너의 세상으로,조윤경 저        ,나한테는 그냥 어디든 천국이야 너와 같이 걸으면아름답고 몽환적인 서사를 사랑하는 작사가 조윤경의 첫 소설샤이니 엑소 레드벨벳 등 KPOP 대표 아이돌의 노래가 판타지 로맨스가 되다아이돌 그룹의 팬이라면 누구나 한번쯤 곡 정보에서 본 적 있을 작사가 조윤경이 첫 소설을 발표했다 평소 아름답고 몽환적이면서도 서사가 있는 가사로 아이돌 그룹들의 세계관을 음악에 자연스레 녹여 내는 작가의 이 책은 자전적 판타지 소설이다 작사가의 라이프스타일을 극사실주의로 고스란히 담고 있으면서도 별을 타고 내려와 현실감을 간단히 깨어 버린 너란 존재와의 케미스트리가 현실과 꿈 상상의 경계를 오가며 유쾌하게 펼쳐진다 어린 시절 동경했던 별과 상상 속에서나마 나를 지켜주는 존재였던 너가 그 시절로부터 제법 멀어진 나의 일상에 이렇게나 불현듯 떨어질 줄이야 그런 너에게 무미건조한 어른이 되어버린 나를 어떻게 설명하면 좋을지 몰라 나는 자꾸 삐걱거린다 별에서 시작되는 이 이야기는 어느덧 어른이 되어버린 나와 너의 현재진행형 로맨스다작가가 직접 골라 엮은 열두 곡이 하나의 이야기를 관통하고 있기 때문에 유튜브와 연동시켜 놓은 책 속 QR코드를 활용하면 해당 곡을 들으며 책을 읽는 색다른 재미를 느낄 수 있다 또한 해당 곡들에 대한 작사 후기도 수록해 음악에 관한 뒷이야기를 엿볼 수도 있다 판타지 로맨스 마니아뿐 아니라 아이돌 그룹의 팬 작사에 관심 있는 사람들에게 각기 다른 즐거움을 선사할 것이다                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,12420,10,7
2004,어차피 조연인데 나랑 사랑이나 해 3,단디 저        ,별은 아무 쓸모가 없지 않나태양이 될 수도 없고 태양과 같은 시간에 존재해서도 안 되고하늘을 바라보며 쓰게 웃는 카일의 얼굴이 외로워 보였다그를 고통 속에서 외로이 홀로 둘 수 없었다네가 지키고자 하는 모든 것들을 죽이겠다광기 서린 황제의 붉은 눈이 번뜩이고반역자로 몰린 나는 감옥에 갇혀 버렸다다들 준비해뭘 말입니까이 폭동을 진짜 반란으로 만들 거니까진군하는 검은 군사들의 뒤로 성난 백성들의 행렬이 길게 잇따랐다카일 무슨 일이 있어도 다치지 않게 슬프지 않게 행복하게 해 줄게요그리고 이왕이면 나랑 사랑해내 미친 망아지애칭 좀 바꾸면 안 돼요내 미친 야생마뭐가 바뀌었는지 모르겠는데요사랑해나도요 내가 더요 항상 내가 더 많이요카일의 머리를 끌어안고 쓰러지며 나는 속삭이듯 대답했다사랑해요 근데 끝까지 정상적인 애칭으론 안 불러 주네                    ,11700,9.4,7
2005,어차피 조연인데 나랑 사랑이나 해 2,단디 저        ,최애캐를 향한 앙큼한 흑심을 안고오늘도 김금자는 고군분투합니다란티모스 공국에서 지원 요청이 들어왔대카일 전하가 지휘권을 갖고 총사령관으로 나가신다는데책에서 읽었던 장면이 눈앞에 현실로 나타났다그럼 카일이 운명대로 왼팔을 잃을 수도 있다는 거잖아 죽을 수도 있다는 거고그건 안 되지 누구 맘대로운명을 거스르지 마 조 엑스트라로 남아 있어그편이 오래 살 수 있단다 이미 정해진 일들을 바꾸려고 하지 마어이 삼신 언니 내 인생 내가 알아서 할게요미래를 바꿀수록 죽음에 가까워진다고 내가 죽을지도 모르니 조심해야 한다고웃기지 말라 그래 감히 누가 누굴 죽여 그런 거 겁낼 거였으면 애초에 시작도 안 했어운명 새끼 건방지기 짝이 없네설령 죽는다고 해도 그게 카일이 살아 있는 오늘은 아니야내가 기어코 네 손에 피를 묻혔구나푸른 바다를 닮은 눈망울이 아래로 굴러떨어질 듯 일렁거렸다내 걱정은 말아요 나도 당신이 죽는 걸 지켜볼 순 없었으니까이 전쟁에서 내가 죽는 한이 있어도 당신은 살릴 거야그러기로 마음먹었거든 내가                    ,11700,9.6,7
2006,인소의 법칙 15,유한려 저        ,사고를 되돌리기 위해 자신을 희생한 대가로 모든 것을 다시 시작하게 된 함단이희망의 끈을 놓지 않고 친구들에게 다시 한번 다가가지만그들의 높은 마음의 벽은 함단이에게 번번이 상처를 주고 마는데그 과정에서 마침내 자신의 마음을 깨닫게 되는 함단이그러나 함단이가 처음으로 욕심내 본 사람은그녀에게 도리어 잔인한 말로 비수를 꽂는다우정과 사랑 모두를 되찾으려는 함단이의 시도는 과연 성공할 수 있을까온갖 법칙을 따라가며 한바탕 웃다 보면또 어느 순간 진지해지게 만드는 그들의 우정과 사랑새로운 미래를 만들기 위해 온몸으로 부딪히는인소의 법칙 15권                    ,9900,,7
2007,팔려 온 신부 2,이여운 저        ,화룡 상단의 두 남녀가 펼치는 고군분투 성장 사극 로맨스세상의 모든 걸 돈으로 사고팔던 그가 기어코 신부까지 돈으로 사버렸다침잠한 어둠이 모든 걸 삼켜버린 캄캄한 밤 세상을 밝히는 건 지옥 불보다 더 무서운 홍등 불뿐이었다 노름판에서 빚을 진 아버지는 은홍을 기방에 팔아 그 돈을 마련하려고 했다 내일까지 돈을 못 갚으면 아버지의 손이 잘린다고 했다 열다섯 살 은홍에게 기방에 팔리는 건 그보다 더 무서운 일이었다 바짓가랑이를 붙잡고 사정했지만 그녀에게 돌아온 건 아버지의 심한 발길질뿐이었다누구든 제발 날 좀 살려주시오 이곳은 싫소쓰러진 그녀 앞에 나타난 비단옷을 입은 고귀한 자태의 남자그녀가 저자에서 짚신을 팔 때 몇 번 사주었던 이였다 절대 짚신을 신지 않을 듯 보이는 이가 사 가서 아주 또렷하게 기억하고 있었다 화룡 상단의 대행수 최태웅 오백 냥 그 돈의 값어치를 다할 때까지 그대는 내 신부다                    ,13320,,7
2008,본능적인 그대 1~2 세트,이달아 저        ,죽은 줄 알았던 첫사랑을 잠복근무 중에 마주쳤다덥수룩한 머리칼에 공부밖에 모르던 어수룩한 남사친 신유진 어리바리하던 그가 180도 바뀌어서 강희의 심장을 흔들어놓는다친구인 척 네가 다른 남자랑 있는 거 지켜보는 거 더 이상 못 해 그렇게 시작된 설레는 첫사랑이 불의의 사고로 유진이 떠나며 강희에게 트라우마를 남겨버린다 8년 후 강력계 형사가 된 강희 일주일째 잠복근무 중인 호텔 라운지에서 기묘한 남자를 만나게 된다 첫사랑 유진과 꼭 닮은 얼굴과 커플링 혼란에 범벅된 채로 강희는 그의 선 자리를 망쳐버리고 우연 같은 필연으로 두 사람은 계속 얽히는데                    ,24840,10,7
2009,본능적인 그대 2,이달아 저        ,죽은 줄 알았던 첫사랑을 잠복근무 중에 마주쳤다덥수룩한 머리칼에 공부밖에 모르던 어수룩한 남사친 신유진 어리바리하던 그가 180도 바뀌어서 강희의 심장을 흔들어놓는다친구인 척 네가 다른 남자랑 있는 거 지켜보는 거 더 이상 못 해 그렇게 시작된 설레는 첫사랑이 불의의 사고로 유진이 떠나며 강희에게 트라우마를 남겨버린다 8년 후 강력계 형사가 된 강희 일주일째 잠복근무 중인 호텔 라운지에서 기묘한 남자를 만나게 된다 첫사랑 유진과 꼭 닮은 얼굴과 커플링 혼란에 범벅된 채로 강희는 그의 선 자리를 망쳐버리고 우연 같은 필연으로 두 사람은 계속 얽히는데                    ,12420,,7
2010,하렘의 남자들 1 (리미티드 에디션),알파타르트 저        ,재혼 황후의 명성을 잇는 알파타르트 작가의 역작여황제 라틸과 남자 후궁이 펼치는 궁중로판 하렘의 남자들왜 저는 한 남자와만 결혼해야 합니까여황제 제국 최초의 하렘을 선언하다역대 선황들께선 후궁을 최소 다섯 명 평균 열다섯 명 두었습니다 이제 제가 황제가 되었으니 저도 최소 다섯 명 이상은 후궁으로 두어야겠습니다 재상 아들이요 대상의 후계자요 제가 좋다면 하렘으로 들여보내세요 보고 마음에 드는 사람을 황후로 삼을 것입니다                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,39600,7,7
2011,위험한 사내연애 2,서경 저        ,카카오페이지 로맨스 1위 54주 연속 로맨스 베스트 TOP 50웹툰화 확정 별점 99 과거에 딱 한번 원나잇 했던 남자를 직장 상사로 다시 만날줄이야 가끔 생각이 나긴 했지만 갑자기 이 남자가 왜 여기서 나와 잊고 싶었지만 잊혀지지 않더라니 설마 나를 기억하고 있을까 안돼 나를 어떻게 생각하겠어 직장 상사로도 모자라 이웃사촌에 남동생의 대학 선배라니 앞으로 직장생활이 걱정인 지수 그 사람에게 들키면 안되기 때문에 끝까지 모른 척 하기로 한다김지수 김지수 김지수 이름이 김지수였군어떻게 잊을 수 있을까 첫눈에 반해 도망가지도 못하게 몰아쳤던 그 밤을 그 이후로 뭐에 홀린 것처럼 다른 여자는 눈에 들어오지 않았다 그렇게 다시 만나 보고 싶었는데 이렇게 가까이에 있었을 줄이야 이젠 절대 놓치지 않을 거란 다짐을 하는 현우김지수 씨 나 기억 안 납니까 대표님요 오늘 처음 뵌 거 같은데요 호 혹시 저를 아시는지요 착각했나 봅니다 닮은 사람을 아는 거 같아서 하하 제가 흔하게 생겨서요 날렵한 턱선과 오뚝한 코 짙은 눈썹 빠져들 것 같은 눈동자와 시원한 눈매 거기다 고집스러운 입술까지 하나하나 모두 기억난다 이 사람이 우리 회사 대표이자 BH그룹의 후계자 박현우라고 망했다 이건 분명 과거를 기억하고 있다는 확신이다 여기서 기억한다고 하면 어떻게 되는 걸까                     ,11700,,7
2012,꽃은 춤추고 바람은 노래한다 2,라넬라 저        ,누구나 선망하는 화려한 삶을 살았지만젊은 나이에 병으로 죽은 에르셀라그녀는 죽기 전 아들에게 제대로 된 어미가 되지 못한 것을 후회했다한 번만 한 번만 더 너를 볼 수 있다면절박한 외침이 이유였는지 몰라도그녀는 한 번 더 기회를 얻었다2회 차 인생을 살게 된 에르셀라이번에는 다정한 엄마가 되리라 다짐한다하지만 너무 늦은 것일까이제 와서 이러시는 것은 불쾌감만 들게 할 뿐입니다아들은 그녀를 밀어내기만 하는데                    ,11700,8.5,7
2013,첫사랑이 슬픈 이유,조윤성 저        ,이 책을 읽으며 그냥 잠깐 웃을 수 있어도 충분하다열 세 개의 이야기가 갖는 평범하지만 솔직한 사랑의 향기각기 다른 사랑을 통해 우리는 한 번쯤 러브 스토리의 주인공이 된다브런치 연재 중 최장기 베스트 로맨스 소설이 책은 많은 공감을 불러일으킨 브런치 베스트 로맨스 소설을 묶은 소설집이다 조윤성 작가는 누구나 러브 스토리의 주인공이 될 수 있다는 확신으로 사소하지만 소소한 사랑을 나쁜 남자 증후군첫사랑을의 연애등을 통해 이야기하고 있다 작가의 독특한 시선과 그림을 보는 듯한 소설 이야기는 오롯이 그의 경험에서 기인한다 이별의 아픔 때문에 약을 먹고 상담을 받으며 무기력증과 비뚤어진 집착 때문에 힘들었던 자신의 지독한 사랑 이야기를 소설로 쓰게 된 것이다                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,11700,,7
2014,"계모인데, 딸이 너무 귀여워 4",이르 저        ,우리는 한여름 밤의 꿈 사이에 있었다여름도 꿈도 삶도언젠가는 사라질 찰나수억 광년을 기다려온 빛을 만난 것처럼당신과 내가 만났다아비게일 제발 제발 나를 떠나지 마심장이 미친 듯이 뛰고 있었다기쁨과 그리움 그리고 두려움이 한데 뒤섞인 채였다미안해요 내가세이블리안이 나를 뒤에서 끌어안았다강력하고 절박하고 애절하게스러질듯한 한 줄기 빛을 어떻게든 잡으려는 듯 보고 싶었습니다 당신이 미치도록 그리웠습니다바람이 멎었다진공이었다변함없이 다정하고 변함없이 따스한 그 목소리더 이상 그를 외면할 수 없었다                    ,11250,9,7
2015,"계모인데, 딸이 너무 귀여워 3",이르 저        ,수백 송이의 백합에 파묻힌 채세이블은 관 안에 누워 있었다백합 향기 사이로 그에게 입을 맞추었다입술은 서늘하였고 서럽도록 달콤했다제발 제발누구라도 좋으니 제발 그를 내게 돌려줘뜨거운 눈물이 뺨을 타고 하염없이 흘러내렸다이 세상 모든 신의 앞에 무릎을 꿇고 싶었다여전히 차가운 그의 손을 붙잡고 있던 그때마주 대고 있던 입술이 달싹였다비비너무도 듣고 싶었던 목소리 수많은 밤 동안 내 가슴을 비추었던 빛백합에 파묻힌 채 우리는 한없이 입을 맞추고할 줄 아는 말이 하나밖에 없는 사람들처럼사랑 고백을 속삭였다당신을 사랑해요 세이블리안                    ,11250,10,7
2016,"계모인데, 딸이 너무 귀여워 2",이르 저        ,질끈 눈을 감았다빰을 감싸고 있는 그의 손 떨림 숨소리그리고 체온 움직임쪽입술이 닿은 자리에 봄꽃이 피어나는 것만 같았다부드럽고 뜨거운 입술이었다안녕히 주무십시오 아비게일눈을 감아도 온 세상이 환하고 따뜻한 느낌이었다입 맞춘 자리를 손으로 더듬었으나찰나의 짧은 입맞춤이 흔적을 남길 리 없었다먼 곳에서 희미한 종소리가 들려왔다열두 번의 종소리가 그치면이 마법과도 같은 시간 역시 끝이 날까꿈이라면 깨지 말기를영원히이 꿈에 머무르기를                    ,11250,10,7
2017,"계모인데, 딸이 너무 귀여워 1",이르 저        ,거울 속에는 아름다운 여자가 비치고 있었다백설공주의 계모이자 갖은 악행을 일삼다가 죽어 버린 여인아비게일 프리드킨거울아 거울아 세상에서 누가 제일 아름답니세상에서 가장 아름다운 사람은 블랑슈 프리드킨 공주님입니다 아비게일 왕비님쾅나는 벽을 주먹으로 강하게 내리쳤다쾅 쾅몇 차례 주먹질해도 마음이 가라앉지 않았다역시 우리 블랑슈가 세상에서 제일 귀여워이 덕심을 참을 수가 없다터질듯한 마음을 참지 못하고 나는 벽에 마구 주먹질을 했다나에게 이토록 사랑스러운 딸이 생긴 건 약 한 달 전죽었다가 되살아나 보니 나는백설공주의 세계에 들어와 있었다                    ,11250,10,7
2018,뜨거운 홍차 2,김빵 저        ,나 너한테 화단 같은 그런 거 되고 싶어네가 외롭지 않게 꽃도 많이 심어놓을 수 있는데나한테 안착하면 안 될까우여곡절 끝에 다정한 고백으로 마음을 전하는 석영그러나 자기 자신이 아닌 다른 사람의 인생을 살고 있는 누리는 쉽게 그 마음에 답해줄 수 없는데야 너 저 새끼 좋아하냐애달픈 마음과는 다르게 지나치게 친밀한 둘을 수상히 생각한 학생에 의해학교에는 석영과 누리의 관계를 의심하는 소문이 퍼지고오랜만에 만난 아버지를 보고 한 마디도 안 하는구나네가 어떻게설상가상 가장 피하고 싶었던 사람들과도 마주치게 된다 정체를 들킬 절체절명의 상황에 처한 누리 과연 이 위기를 무사히 극복하고 행복한 삶을 살 수 있을 것인가 모든 사건이 마무리된 후의 따스한 후일담과 임석영 시점의 특별 외전까지 김빵 작가의 장편 로맨스 소설 뜨거운 홍차 2권                    ,10800,9.2,7
2019,감방에서 남자주인공을 만났습니다 4,문시현 저        ,로맨스판타지 소설에 빙의했는데눈 떠보았더니 이곳은 감방 로맨스판타지 소설 감방에서 남자주인공을 만났습니다전4권가 위즈덤하우스에서 출간되었다 피폐물 로맨스판타지 소설에 빙의한 주인공이 감옥에 갇혀 있는 원작의 남자주인공을 만나게 된다는 내용으로 세계를 떠받드는 존재인 장미가 등장하는 신비하고도 독특한 세계관으로 많은 독자들의 사랑을 받은 작품이다 웹툰웹소설 플랫폼 카카오페이지 로판 분야 1위를 하며 47만 뷰를 기록했다  현대 한국에서 자신이 읽었던 피폐물 로맨스 소설에 빙의했다는 사실을 깨달은 이아나 그런데 하필 감방 안일 것은 뭐란 말인가 나중에 여주인공에게 도움을 받아 감옥에서 각성하는 남자주인공을 몰래 살펴보는 재미만 있을 뿐 그런데 피폐물 로판 대공 남자주인공이라더니 웬 강아지 같은 녀석이 있는 거지 정신만 짐승이 되는 저주에 걸렸다더니 영락없는 주인 잃는 강아지의 모습이다 남자주인공과 셀렐 일 없겠다 싶어 안심한 이아나는 여주인공이 나타나기 전까지만 리케도르안을 보살펴주기로 결심하는데                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,12600,6.8,7
2020,감방에서 남자주인공을 만났습니다 3,문시현 저        ,로맨스판타지 소설에 빙의했는데눈 떠보았더니 이곳은 감방 로맨스판타지 소설 감방에서 남자주인공을 만났습니다전4권가 위즈덤하우스에서 출간되었다 피폐물 로맨스판타지 소설에 빙의한 주인공이 감옥에 갇혀 있는 원작의 남자주인공을 만나게 된다는 내용으로 세계를 떠받드는 존재인 장미가 등장하는 신비하고도 독특한 세계관으로 많은 독자들의 사랑을 받은 작품이다 웹툰웹소설 플랫폼 카카오페이지 로판 분야 1위를 하며 47만 뷰를 기록했다  현대 한국에서 자신이 읽었던 피폐물 로맨스 소설에 빙의했다는 사실을 깨달은 이아나 그런데 하필 감방 안일 것은 뭐란 말인가 나중에 여주인공에게 도움을 받아 감옥에서 각성하는 남자주인공을 몰래 살펴보는 재미만 있을 뿐 그런데 피폐물 로판 대공 남자주인공이라더니 웬 강아지 같은 녀석이 있는 거지 정신만 짐승이 되는 저주에 걸렸다더니 영락없는 주인 잃는 강아지의 모습이다 남자주인공과 셀렐 일 없겠다 싶어 안심한 이아나는 여주인공이 나타나기 전까지만 리케도르안을 보살펴주기로 결심하는데                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,12600,8.1,7
2021,감방에서 남자주인공을 만났습니다 2,문시현 저        ,로맨스판타지 소설에 빙의했는데눈 떠보았더니 이곳은 감방 로맨스판타지 소설 감방에서 남자주인공을 만났습니다전4권가 위즈덤하우스에서 출간되었다 피폐물 로맨스판타지 소설에 빙의한 주인공이 감옥에 갇혀 있는 원작의 남자주인공을 만나게 된다는 내용으로 세계를 떠받드는 존재인 장미가 등장하는 신비하고도 독특한 세계관으로 많은 독자들의 사랑을 받은 작품이다 웹툰웹소설 플랫폼 카카오페이지 로판 분야 1위를 하며 47만 뷰를 기록했다  현대 한국에서 자신이 읽었던 피폐물 로맨스 소설에 빙의했다는 사실을 깨달은 이아나 그런데 하필 감방 안일 것은 뭐란 말인가 나중에 여주인공에게 도움을 받아 감옥에서 각성하는 남자주인공을 몰래 살펴보는 재미만 있을 뿐 그런데 피폐물 로판 대공 남자주인공이라더니 웬 강아지 같은 녀석이 있는 거지 정신만 짐승이 되는 저주에 걸렸다더니 영락없는 주인 잃는 강아지의 모습이다 남자주인공과 셀렐 일 없겠다 싶어 안심한 이아나는 여주인공이 나타나기 전까지만 리케도르안을 보살펴주기로 결심하는데                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,12600,7.9,7
2022,감방에서 남자주인공을 만났습니다 1,문시현 저        ,로맨스판타지 소설에 빙의했는데눈 떠보았더니 이곳은 감방 로맨스판타지 소설 감방에서 남자주인공을 만났습니다전4권가 위즈덤하우스에서 출간되었다 피폐물 로맨스판타지 소설에 빙의한 주인공이 감옥에 갇혀 있는 원작의 남자주인공을 만나게 된다는 내용으로 세계를 떠받드는 존재인 장미가 등장하는 신비하고도 독특한 세계관으로 많은 독자들의 사랑을 받은 작품이다 웹툰웹소설 플랫폼 카카오페이지 로판 분야 1위를 하며 47만 뷰를 기록했다  현대 한국에서 자신이 읽었던 피폐물 로맨스 소설에 빙의했다는 사실을 깨달은 이아나 그런데 하필 감방 안일 것은 뭐란 말인가 나중에 여주인공에게 도움을 받아 감옥에서 각성하는 남자주인공을 몰래 살펴보는 재미만 있을 뿐 그런데 피폐물 로판 대공 남자주인공이라더니 웬 강아지 같은 녀석이 있는 거지 정신만 짐승이 되는 저주에 걸렸다더니 영락없는 주인 잃는 강아지의 모습이다 남자주인공과 셀렐 일 없겠다 싶어 안심한 이아나는 여주인공이 나타나기 전까지만 리케도르안을 보살펴주기로 결심하는데                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,12600,8.2,7
2023,BEFORE 비포,안나 토드 저,애프터 시리즈의 외전 하딘과 테사의 마지막 이야기애프터 완결 그 못다 한 이야기 그들의 연애는 주변 모든 이들을 끌어들이는 거대한 소용돌이 같았다 사건 사고의 중심에 있던 친구들과 가족들 각자가 들려주는 자신의 내밀한 이야기는 그동안 우리가 알고 있던 것들을 송두리째 바꿔 놓거나 돌이킬 수 없는 확신을 줄 것이다                                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,12600,8,7
2024,불순한 동거동락 2,황한영 저        ,네이버 시리즈에서 별점 93 총 63만 독자를 사로잡은 불순한 동거동락이 종이책으로 출간된다 이 작품의 저자인 황한영 작가는 허즈번드 나쁜제안 등 연이어 작품들마다 독자들의 뜨거운 지지를 받는 로맨스 장인 이번에 종이책으로 출간된 작품은 허즈번드에 이어 독자들의 특히 많은 사랑을 받는 작품이다 연하남과 은밀한 밤을 보내는 꿈을 꾼 유경 그런데 그 꿈이 문제였던 걸까 그날 회식으로 술에 잔뜩 취해 집에 들어온 그녀의 앞에 한 남자가 나타난다퇴근이 늦었네요커다란 캐리어와 함께 뻔뻔하게 그녀를 반기는 그의 정체는 바로 남동생의 친구 권이준미안하지만 다른 곳을 찾아보는 게 좋겠어설마 걱정하는 거예요 내가 누나한테 무슨 짓이라도 할까 봐계략에 속아 넘어간 유경은 결국 방을 빌려주기로 하고 그렇게 아슬아슬한 계약 동거가 시작되는데                    ,12600,,7
2025,불순한 동거동락 1,황한영 저        ,네이버 시리즈에서 별점 93 총 63만 독자를 사로잡은 불순한 동거동락이 종이책으로 출간된다 이 작품의 저자인 황한영 작가는 허즈번드 나쁜제안 등 연이어 작품들마다 독자들의 뜨거운 지지를 받는 로맨스 장인 이번에 종이책으로 출간된 작품은 허즈번드에 이어 독자들의 특히 많은 사랑을 받는 작품이다 연하남과 은밀한 밤을 보내는 꿈을 꾼 유경 그런데 그 꿈이 문제였던 걸까 그날 회식으로 술에 잔뜩 취해 집에 들어온 그녀의 앞에 한 남자가 나타난다퇴근이 늦었네요커다란 캐리어와 함께 뻔뻔하게 그녀를 반기는 그의 정체는 바로 남동생의 친구 권이준미안하지만 다른 곳을 찾아보는 게 좋겠어설마 걱정하는 거예요 내가 누나한테 무슨 짓이라도 할까 봐계략에 속아 넘어간 유경은 결국 방을 빌려주기로 하고 그렇게 아슬아슬한 계약 동거가 시작되는데                    ,12600,,7
2026,악녀는 모래시계를 되돌린다 외전,산소비 저        ,아스의 황제 즉위식을 한 달 앞둔 어느 날아리아의 집무실에 정체불명의 꼬마 아이가 나타난다너 뭐야 여긴 어떻게 들어왔지너 아니고 블리스 내 이름부드러운 웨이브가 진 밝은 금발에어딘가 익숙한 반짝반짝 빛나는 파란색 눈동자아이의 얼굴은 누가 봐도 아리아와 닮아 있었다아리아는 블리스가 자신의 이복동생이라고 확신하고크로아로 돌려보내려 하지만 블리스는 눈 깜짝할 사이에 사라진다그와 함께 황실에서는 의복이 물에 젖거나 주방이 엉망이 되는 등사소하지만 다소 곤란한 사건들이 하나둘씩 발생하는데과연 사랑스러운 침입자의 정체는악녀는 모래시계를 되돌린다그 마지막 이야기                    ,11700,10,7
